Id,SalePrice
2018,130772.49
2019,133220.02
2020,112957.94
2021,106831.6
2022,194814.98
2023,153586.77
2024,222860.86
2025,468080.44
2026,186406.52
2027,135568.62
2028,151271.31
2029,183330.25
2030,267918.88
2031,283759.94
2032,319393.16
2033,270786.8
2034,156245.48
2035,209530.47
2036,198898.48
2037,199135.58
2038,331429.25
2039,190443.86
2040,416955.72
2041,264639.6
2042,196583.34
2043,171587.72
2044,194001.84
2045,188017.9
2046,164033.92
2047,149820.44
2048,142352.44
2049,140869.55
2050,156996.25
2051,95582.56
2052,148034.4
2053,153275.16
2054,73140.6
2055,144857.6
2056,129204.9
2057,128135.055
2058,206956.53
2059,143775.44
2060,147659.77
2061,186164.03
2062,137316.72
2063,109185.94
2064,145273.19
2065,127358.7
2066,183434.66
2067,113841.99
2068,145166.55
2069,96594.27
2070,109482.66
2071,96867.94
2072,159799.88
2073,126971.88
2074,199012.77
2075,148029.78
2076,120083.66
2077,143687.45
2078,145397.34
2079,133072.3
2080,130449.0
2081,129039.055
2082,141145.27
2083,147377.45
2084,104050.914
2085,145645.66
2086,125452.09
2087,138828.5
2088,123940.516
2089,103277.88
2090,151088.61
2091,129041.24
2092,147650.84
2093,138768.47
2094,121672.43
2095,159024.3
2096,87027.29
2097,78937.055
2098,148965.81
2099,41159.59
2100,104820.9
2101,136591.33
2102,143118.7
2103,113345.86
2104,183280.94
2105,117732.32
2106,87825.305
2107,241208.83
2108,126394.77
2109,129786.6
2110,115867.17
2111,147259.92
2112,144782.53
2113,115422.73
2114,110647.76
2115,156772.97
2116,123546.95
2117,165513.45
2118,134072.61
2119,92168.08
2120,104285.16
2121,97657.29
2122,57071.246
2123,103053.64
2124,214399.52
2125,143231.83
2126,181575.61
2127,145048.33
2128,122428.53
2129,87750.73
2130,145794.84
2131,208238.9
2132,126374.92
2133,118389.17
2134,110815.79
2135,82264.7
2136,87015.45
2137,117999.79
2138,134109.92
2139,151286.3
2140,139698.19
2141,127712.82
2142,136089.73
2143,147489.56
2144,106111.73
2145,135696.08
2146,133973.0
2147,164825.36
2148,121599.414
2149,142145.7
2150,220211.78
2151,130973.6
2152,189705.3
2153,136599.9
2154,118677.22
2155,137186.83
2156,244674.06
2157,219984.31
2158,256768.86
2159,248342.06
2160,161205.56
2161,271667.12
2162,384685.4
2163,370088.8
2164,256740.92
2165,187933.05
2166,149073.11
2167,237309.84
2168,201515.58
2169,180660.9
2170,228495.27
2171,146237.97
2172,146416.34
2173,185803.33
2174,258366.33
2175,279701.16
2176,297913.78
2177,257393.39
2178,220621.67
2179,145760.75
2180,227088.7
2181,209118.7
2182,245417.3
2183,203998.73
2184,140253.9
2185,128029.65
2186,157480.77
2187,146613.39
2188,163023.16
2189,170916.34
2190,84662.1
2191,84662.1
2192,104025.195
2193,97152.33
2194,93923.39
2195,110810.805
2196,107353.62
2197,120777.26
2198,154923.44
2199,129366.445
2200,107103.234
2201,130580.51
2202,215320.52
2203,170815.89
2204,187976.16
2205,113981.59
2206,136196.75
2207,214422.69
2208,231591.06
2209,143436.55
2210,107517.6
2211,107870.86
2212,120022.305
2213,114082.19
2214,138044.1
2215,96446.07
2216,147110.25
2217,53599.223
2218,93165.18
2219,94538.484
2220,75800.91
2221,288498.1
2222,237494.44
2223,256518.78
2224,209936.83
2225,135183.69
2226,186265.61
2227,185977.9
2228,256876.6
2229,226407.31
2230,182238.6
2231,216731.0
2232,181368.34
2233,159269.19
2234,236974.17
2235,207423.17
2236,302769.12
2237,367042.7
2238,204374.78
2239,140110.42
2240,163139.55
2241,142413.4
2242,145136.03
2243,109016.17
2244,114264.984
2245,81972.57
2246,144843.52
2247,97223.28
2248,123775.39
2249,127492.58
2250,133826.16
2251,120816.21
2252,180093.2
2253,162633.27
2254,184981.61
2255,170455.45
2256,179640.64
2257,189133.4
2258,187678.12
2259,184975.22
2260,152235.77
2261,189299.72
2262,213743.36
2263,313741.97
2264,494572.75
2265,168872.78
2266,278613.62
2267,372149.72
2268,379637.0
2269,159563.0
2270,163682.39
2271,229772.0
2272,197435.9
2273,169631.33
2274,165909.3
2275,207914.31
2276,173320.25
2277,179805.17
2278,158151.58
2279,129508.44
2280,113931.836
2281,164734.16
2282,183625.42
2283,89855.61
2284,117309.64
2285,152196.62
2286,134566.9
2287,318272.22
2288,303997.7
2289,394433.4
2290,459893.28
2291,317241.8
2292,414658.78
2293,414762.7
2294,486589.44
2295,466856.97
2296,320510.78
2297,292341.84
2298,302570.62
2299,422619.1
2300,339151.6
2301,246989.98
2302,221873.6
2303,294299.0
2304,260684.48
2305,182707.5
2306,182707.5
2307,188336.6
2308,221327.3
2309,266616.6
2310,245695.36
2311,173071.11
2312,206853.38
2313,183696.73
2314,161241.7
2315,176917.39
2316,183929.78
2317,160086.06
2318,176554.14
2319,181624.61
2320,182068.84
2321,246224.94
2322,163056.08
2323,174790.98
2324,171448.95
2325,227758.92
2326,177166.36
2327,216835.17
2328,228925.81
2329,175583.02
2330,175856.81
2331,364930.22
2332,467830.53
2333,307517.2
2334,261108.28
2335,257198.0
2336,328865.5
2337,205067.84
2338,250819.03
2339,248939.4
2340,411872.78
2341,251516.3
2342,244806.06
2343,210305.75
2344,239717.62
2345,250465.9
2346,226026.98
2347,202005.3
2348,223953.05
2349,192979.36
2350,251663.33
2351,235478.14
2352,332035.38
2353,241450.16
2354,138720.7
2355,110493.9
2356,162429.53
2357,231439.48
2358,200117.73
2359,126635.56
2360,124199.33
2361,138107.62
2362,281808.66
2363,141607.1
2364,163064.12
2365,231442.77
2366,178685.05
2367,245729.36
2368,208804.14
2369,246532.86
2370,177825.08
2371,174980.1
2372,198348.25
2373,262818.06
2374,316519.78
2375,252747.62
2376,249768.14
2377,285349.0
2378,140244.08
2379,193947.69
2380,141953.11
2381,151410.56
2382,184878.28
2383,231686.12
2384,248065.7
2385,154235.45
2386,145310.77
2387,130461.73
2388,95899.35
2389,120764.164
2390,138253.19
2391,139877.77
2392,114297.09
2393,163425.58
2394,144193.25
2395,215376.3
2396,150411.12
2397,196649.1
2398,121538.73
2399,82897.22
2400,44835.707
2401,118027.2
2402,136296.48
2403,143109.08
2404,154956.38
2405,151939.58
2406,142741.17
2407,137194.47
2408,138258.45
2409,127491.55
2410,164998.1
2411,112393.73
2412,142711.19
2413,134070.88
2414,138540.06
2415,124424.74
2416,132818.75
2417,140070.19
2418,128243.57
2419,114901.805
2420,115922.29
2421,157607.92
2422,115187.62
2423,103860.125
2424,176034.78
2425,220225.66
2426,112781.016
2427,128480.414
2428,167432.22
2429,110546.305
2430,136483.48
2431,121516.516
2432,141048.73
2433,133158.06
2434,141244.64
2435,162242.38
2436,99206.99
2437,106946.04
2438,127089.57
2439,110760.805
2440,122018.875
2441,105437.06
2442,103356.445
2443,113908.16
2444,127209.875
2445,93708.53
2446,96723.7
2447,190141.83
2448,149234.12
2449,81483.7
2450,164185.45
2451,135508.56
2452,158020.6
2453,92133.85
2454,119061.75
2455,105766.234
2456,125832.266
2457,132548.2
2458,98217.82
2459,99835.63
2460,151372.69
2461,134788.81
2462,128742.516
2463,107947.87
2464,172513.27
2465,127898.54
2466,110724.09
2467,158407.52
2468,106114.24
2469,110975.26
2470,151751.14
2471,212618.11
2472,149482.22
2473,116433.164
2474,121284.99
2475,225356.58
2476,122981.36
2477,125569.25
2478,163172.31
2479,124907.85
2480,143262.42
2481,132633.3
2482,132731.36
2483,120639.24
2484,135328.98
2485,118460.97
2486,152140.56
2487,167136.69
2488,157051.58
2489,159074.1
2490,162084.12
2491,96472.586
2492,198587.39
2493,140952.38
2494,155170.61
2495,101691.984
2496,217053.86
2497,133819.64
2498,119398.83
2499,103816.586
2500,136013.17
2501,139108.75
2502,140831.86
2503,110041.266
2504,216244.42
2505,207437.95
2506,266192.06
2507,369754.06
2508,266192.06
2509,219226.84
2510,238093.72
2511,195276.1
2512,204316.14
2513,242664.66
2514,240397.19
2515,157922.44
2516,152457.84
2517,139777.92
2518,142378.0
2519,228516.98
2520,209186.58
2521,198988.94
2522,208564.38
2523,137599.05
2524,145077.67
2525,144017.28
2526,155009.4
2527,128163.555
2528,134180.19
2529,133925.55
2530,134203.03
2531,217244.55
2532,239164.34
2533,207845.4
2534,260805.88
2535,292632.6
2536,234410.11
2537,211199.36
2538,177017.05
2539,184251.27
2540,170175.22
2541,175493.92
2542,176142.28
2543,127386.02
2544,136330.06
2545,118769.59
2546,152147.4
2547,139210.73
2548,144566.05
2549,147687.53
2550,281158.56
2551,146722.06
2552,136169.77
2553,84662.1
2554,125486.93
2555,107073.016
2556,97920.66
2557,107789.734
2558,150084.75
2559,128048.516
2560,126093.34
2561,146808.7
2562,125864.28
2563,139442.86
2564,165447.69
2565,91242.03
2566,160344.38
2567,131388.72
2568,184043.25
2569,191049.6
2570,106526.75
2571,208741.28
2572,164321.2
2573,219623.83
2574,260529.06
2575,137375.17
2576,122504.94
2577,183391.77
2578,97779.7
2579,60395.008
2580,124981.0
2581,143271.14
2582,95809.12
2583,262820.62
2584,160332.05
2585,182808.06
2586,163011.9
2587,179060.44
2588,149219.66
2589,142313.69
2590,201059.22
2591,198626.61
2592,264350.22
2593,247073.34
2594,190478.12
2595,212685.84
2596,326436.72
2597,196921.53
2598,280602.6
2599,292389.25
2600,166500.9
2601,148376.98
2602,83685.14
2603,80374.984
2604,78566.34
2605,91845.98
2606,147543.77
2607,159282.77
2608,196695.75
2609,156837.03
2610,113110.11
2611,154320.9
2612,158418.56
2613,123775.39
2614,124976.42
2615,142478.94
2616,148972.48
2617,150906.58
2618,212063.05
2619,204173.8
2620,187013.56
2621,192138.36
2622,201409.52
2623,262050.89
2624,296018.34
2625,321313.78
2626,170642.2
2627,184921.9
2628,418562.47
2629,481914.8
2630,337552.1
2631,457547.34
2632,402871.3
2633,310857.88
2634,363294.4
2635,143831.62
2636,195893.3
2637,152829.62
2638,238159.44
2639,191157.05
2640,150958.72
2641,113160.64
2642,210444.0
2643,96073.75
2644,123793.766
2645,91526.05
2646,93458.54
2647,89855.61
2648,142414.78
2649,144640.8
2650,154083.36
2651,152651.14
2652,449516.72
2653,263329.16
2654,284035.75
2655,317162.7
2656,297443.8
2657,307143.66
2658,265315.84
2659,316196.25
2660,313462.44
2661,304121.62
2662,307705.12
2663,254880.97
2664,264557.75
2665,319332.53
2666,297132.28
2667,167639.92
2668,170090.23
2669,169293.19
2670,303982.7
2671,170090.23
2672,191982.42
2673,181964.88
2674,177583.83
2675,175121.66
2676,203766.27
2677,186373.9
2678,271567.38
2679,284633.2
2680,234988.89
2681,429491.38
2682,357199.06
2683,518541.2
2684,343274.03
2685,345078.16
2686,276468.12
2687,259825.23
2688,241971.92
2689,221538.62
2690,501801.4
2691,201699.83
2692,107349.79
2693,186929.94
2694,130589.74
2695,189527.17
2696,169596.75
2697,208866.86
2698,186197.73
2699,148007.9
2700,157980.19
2701,150013.69
2702,135015.95
2703,124028.35
2704,142109.14
2705,137715.33
2706,120592.664
2707,118244.15
2708,140504.33
2709,103194.61
2710,122163.69
2711,274835.66
2712,366170.6
2713,176932.33
2714,147854.72
2715,176889.86
2716,141727.8
2717,181631.34
2718,241455.86
2719,156279.77
2720,153055.55
2721,136708.16
2722,176833.67
2723,154834.42
2724,123403.2
2725,134466.2
2726,151338.88
2727,186576.1
2728,167547.6
2729,146940.77
2730,143200.69
2731,104415.234
2732,117335.9
2733,169953.97
2734,155430.55
2735,125692.08
2736,147939.58
2737,121645.766
2738,140779.9
2739,154627.9
2740,149162.28
2741,137204.94
2742,147388.67
2743,140120.16
2744,156151.97
2745,148341.55
2746,138620.67
2747,169786.06
2748,125150.18
2749,122873.164
2750,133243.06
2751,119352.88
2752,220912.23
2753,135030.33
2754,215987.7
2755,125780.54
2756,69771.65
2757,61252.426
2758,69545.39
2759,170908.16
2760,116661.3
2761,144550.72
2762,154131.23
2763,192319.69
2764,146091.75
2765,292427.03
2766,139282.8
2767,91603.01
2768,150492.53
2769,141642.7
2770,155750.84
2771,104226.25
2772,122777.086
2773,129338.125
2774,134961.61
2775,109190.14
2776,143579.17
2777,142538.05
2778,127170.195
2779,106839.19
2780,105118.74
2781,94719.95
2782,87021.625
2783,99212.75
2784,124848.65
2785,147401.16
2786,51861.88
2787,124550.33
2788,75967.61
2789,202844.45
2790,67297.28
2791,129955.93
2792,67549.69
2793,177133.06
2794,109642.13
2795,124382.055
2796,102798.09
2797,247273.64
2798,133949.7
2799,124849.56
2800,84483.25
2801,106328.7
2802,110953.97
2803,211879.12
2804,145209.31
2805,97130.85
2806,103097.5
2807,150386.61
2808,139734.16
2809,134840.33
2810,137372.64
2811,160719.94
2812,139509.64
2813,142559.28
2814,146942.75
2815,95400.875
2816,227637.16
2817,134124.55
2818,124442.82
2819,156008.92
2820,108554.555
2821,117156.03
2822,159158.78
2823,272789.34
2824,166029.56
2825,154205.36
2826,133523.77
2827,142521.45
2828,208723.0
2829,198079.52
2830,270134.78
2831,197474.08
2832,231614.78
2833,260654.16
2834,216033.3
2835,220929.08
2836,194443.7
2837,154180.12
2838,151899.73
2839,179809.16
2840,191693.66
2841,211392.62
2842,203021.6
2843,152745.23
2844,139862.92
2845,126262.71
2846,209420.52
2847,203385.95
2848,203711.84
2849,220547.73
2850,249939.2
2851,281758.2
2852,242391.39
2853,232875.27
2854,140064.88
2855,190681.02
2856,207202.39
2857,178467.27
2858,188021.61
2859,154386.77
2860,135576.75
2861,148476.38
2862,225806.42
2863,124440.63
2864,256385.58
2865,145897.83
2866,133492.67
2867,82184.266
2868,129112.41
2869,122399.79
2870,140266.61
2871,122311.62
2872,59657.81
2873,107396.44
2874,132002.69
2875,133023.05
2876,150399.66
2877,142090.12
2878,171577.95
2879,121412.34
2880,120814.89
2881,159905.1
2882,155568.94
2883,165669.8
2884,176265.2
2885,177700.84
2886,157469.5
2887,111098.27
2888,122128.7
2889,84534.69
2890,59612.293
2891,134105.23
2892,68516.92
2893,94781.76
2894,40291.324
2895,302320.84
2896,266469.7
2897,189275.33
2898,180643.7
2899,249622.64
2900,159210.56
2901,175969.6
2902,174452.38
2903,350175.97
2904,315026.47
2905,136062.9
2906,182038.38
2907,118611.59
2908,132676.08
2909,161118.33
2910,80090.49
2911,83685.14
2912,147743.62
2913,83382.09
2914,78566.34
2915,78566.34
2916,82743.45
2917,156706.5
2918,102179.95
2919,230051.06
